Villiers,1629,2,Parc de Monceau - 75117,(NATION <-> PORTE DAUPHINE) - Aller
Colonel Fabien,2168,2,Tterre-plein face au 83 boulevard de la Villette - 75110,(NATION <-> PORTE DAUPHINE) - Retour
Concorde,2170,1,Place de la Concorde - 75108,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Concorde,2172,12,Place de la Concorde - 75108,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Convention,2174,12,337 rue de Vaugirard - 75115,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Corentin-Cariou,2175,7,avenue Corentin Cariou - 75119,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Corentin-Celton,2176,12,Rue Ernest Renan - 92040,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Corvisart,2177,6,Boulevard Auguste Blanqui - 75113,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Courcelles,2179,2,Boulevard de Courcelles - 75108,(NATION <-> PORTE DAUPHINE) - Retour
Croix-de-Chavaux (Jacques Duclos),2183,9,Rue de Paris - 93048,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Denfert-Rochereau,2185,4,2 avenue du Général Leclerc - 75114,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Denfert-Rochereau,2186,6,2 avenue du Général Leclerc - 75114,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Bonne Nouvelle,2190,9,Boulevard de Bonne Nouvelle - 75109,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Botzaris,2191,7B,80 rue Botzaris - 75119,(PRE-SAINT-GERVAIS <-> LOUIS BLANC) - Retour
Boulogne-Jean-Jaurès,2193,10,Rue du Chateau - 92012,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Boulogne Pont de Saint-Cloud,2194,10,Musée Albert Kahn - 92012,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Bourse,2196,3,Rue Notre-Dame des Victoires - 75102,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Fort d'Aubervilliers,2199,7,Gare routière - 93001,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Franklin-Roosevelt,2200,1,Palais de la Découverte - 75108,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Franklin-Roosevelt,2201,9,Palais de la Découverte - 75108,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Gabriel-Péri,2202,13,Gare routière - 92004,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Gaîté,2203,13,Rue de la Gaîté - 75114,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Gallieni (Parc de Bagnolet),2204,3,Gare routière - 93006,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Gambetta,2205,3,Père-Lachaise - 75120,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Gare d'Austerlitz,2206,5,SNCF/RER C grandes lignes et banlieue - 75113,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Gare d'Austerlitz,2207,10,SNCF/RER C grandes lignes et banlieue - 75113,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Gare de l'Est (Verdun),2208,4,Sortie - 75110,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Gare de l'Est (Verdun),2209,7,Sortie - 75110,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Gare de Lyon,2210,1,Rue de Bercy - 75112,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Gare du Nord,2212,4,Rue du Faubourg St Denis - 75110,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Gare du Nord,2213,5,Rue du Faubourg St Denis - 75110,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Garibaldi,2214,13,Avenue Gabriel Péri - 93070,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
George V,2216,1,118 avenue des Champs-Elysées - 75108,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Glacière,2217,6,Face au 124 boulevard Auguste Blanqui - 75113,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Goncourt (Hôpital Saint-Louis),2218,11,152 avenue Parmentier - 75110,(MAIRIE DES LILAS <-> CHATELET) - Retour
Châtelet,2219,4,Théâtre du Châtelet - 75101,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Châtelet,2220,11,Théâtre du Châtelet - 75101,(MAIRIE DES LILAS <-> CHATELET) - Retour
Châtelet,2221,7,Théâtre du Châtelet - 75101,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Châtillon Montrouge,2224,13,r. de l'Avenir - 92020,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Chaussée d'Antin (La Fayette),2226,7,Rue La Fayette - 75109,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Chaussée d'Antin (La Fayette),2227,9,Rue La Fayette - 75109,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Chevaleret,2229,6,Terre-plein face au 79 boulevard Vincent Auriol - 75113,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Cité,2230,4,2 Place Louis Lepine - 75104,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Jussieu,2232,7,39 rue Liné - 75105,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Jussieu,2233,10,39 rue Liné - 75105,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Kléber,2234,6,15 avenue Kléber - 75116,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
La Chapelle,2235,2,Rue du Faubourg Saint Denis - 75110,(NATION <-> PORTE DAUPHINE) - Retour
La Courneuve-8-Mai-1945,2236,7,Place du 8 Mai 1945 - 93027,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
La Motte-Picquet-Grenelle,2241,10,Face au 130-113 boulevard de Grenelle - 75115,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
La Muette,2242,9,5 avenue Mozart - 75116,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Lamarck-Caulaincourt,2245,12,Lamarck (53/53 bis rue) - 75118,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Laumière,2247,5,av. Jean Jaurès - 75119,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Le Kremlin-Bicêtre,2250,7,Hôpital Kremlin Bicêtre - 94043,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Dupleix,2251,6,Boulevard de Grenelle - 75115,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Duroc,2252,10,bd du Montparnasse - 75107,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Duroc,2253,13,bd du Montparnasse - 75107,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Edgar-Quinet,2255,6,Place Edgar Quinet) - 75114,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Eglise d'Auteuil,2256,10,20 rue Wilhem - 75116,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Eglise de Pantin,2257,5,Rue Charles Auffrey - 93055,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Esplanade de la Défense,2258,1,Quartier Saisons - 92062,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Etienne Marcel,2259,4,14 rue Turbigo - 75101,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Europe,2260,3,1 rue de Madrid - 75108,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Exelmans,2261,9,Hôpital Henry Dunant - 75116,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Falguière,2263,12,138 rue du Cherche-Midi - 75115,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Jourdain,2266,11,7 rue du Jourdain - 75120,(MAIRIE DES LILAS <-> CHATELET) - Retour
Jules Joffrin,2267,12,2 place Jules Joffrin - 75118,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Mairie de Clichy,2268,13,Hôpital Gouin - 92024,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Mairie de Montreuil,2269,9,Place Jean Jaurès - 93048,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Mairie de Saint-Ouen,2270,13,Place de la République - 93070,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Mairie des Lilas,2271,11,Place du Colonel Fabien - 93045,(MAIRIE DES LILAS <-> CHATELET) - Retour
Maison Blanche,2272,7,144 avenue d' Italie - 75113,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Malakoff-Plateau de Vanves,2275,13,r. Jean Bleuzen - 92020,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Malakoff-Rue Etienne Dolet,2276,13,87 rue Guy Môquet - 92020,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Malesherbes,2277,3,Place du Général Catroux - 75117,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Maraîchers,2278,9,67 bis rue des Pyrénées - 75120,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Marcadet-Poissonniers,2279,12,88 boulevard Barbès - 75118,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Marcel Sembat,2280,9,Rue des Quatre Cheminées - 92012,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Marx-Dormoy,2282,12,4 rue de la Chapelle - 75118,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
La Défense (Grande Arche),2283,1,Parvis de la Défense - 92062,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Guy-Môquet,2284,13,86 avenue de Saint-Ouen - 75118,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Havre-Caumartin,2285,3,bd Haussmann - 75109,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Havre-Caumartin,2286,9,bd Haussmann - 75109,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Hoche,2287,5,Centre Commercial - 93055,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Hôtel de Ville,2288,1,Rue du Renard - 75104,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Hôtel de Ville,2289,11,Rue du Renard - 75104,(MAIRIE DES LILAS <-> CHATELET) - Retour
Iéna,2291,9,av. du Président Wilson - 75116,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Invalides,2293,13,Rue de l' Université - 75107,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Jacques-Bonsergent,2294,5,bd de Magenta - 75110,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Jasmin,2295,9,85 avenue Mozart - 75116,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Jaurès,2296,2,Face au 2 place de Stalingrad - 75119,(NATION <-> PORTE DAUPHINE) - Retour
Jaurès,2297,5,Face au 2 place de Stalingrad - 75119,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Jaurès,2298,7B,Face au 2 place de Stalingrad - 75119,(PRE-SAINT-GERVAIS <-> LOUIS BLANC) - Retour
Javel-André-Citroen,2299,10,Rue de la Convention - 75115,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Mairie d'Ivry,2301,7,Centre Commercial - 94041,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Nationale,2303,6,Terre-plein face au 124-143 boulevard Vincent Auriol - 75113,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Notre-Dame de Lorette,2308,12,Rue de Chateaudun - 75109,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Notre-Dame des Champs,2309,12,Terre-plein face au 112 boulevard Raspail - 75106,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Oberkampf,2310,5,43 boulevard Voltaire - 75111,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Oberkampf,2311,9,43 boulevard Voltaire - 75111,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Odéon,2312,4,Carrefour de l' Odéon - 75106,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Opéra,2313,3,Théâtre National de l'Opéra - 75109,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Opéra,2314,7,Théâtre National de l'Opéra - 75109,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Le Peletier,2316,7,Rue de la Victoire - 75109,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Les Gobelins,2321,7,Manufacture des Gobelins - 75113,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Les Halles,2322,4,Rue Turbigo - 75101,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Les Sablons (Jardin d'acclimatation),2323,1,Jardin d'Acclimatation - 92051,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Liège,2325,13,Terre-plein face au 21 rue de Liège - 75108,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Louis Blanc,2327,7,234 rue du Faubourg Saint-Martin - 75110,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Louis Blanc,2328,7B,234 rue du Faubourg Saint-Martin - 75110,(PRE-SAINT-GERVAIS <-> LOUIS BLANC) - Retour
Louise Michel,2329,3,Rue Anatole France - 92044,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Louvre-Rivoli,2331,1,Amiral de Coligny (8 rue de l') - 75101,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Mabillon,2334,10,Place d' Arcadie - 75106,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Madeleine,2336,12,Rue De Sèze - 75108,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Mairie d'Issy,2337,12,Rue du Général Leclerc - 92040,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Nation,2338,2,Terre-plein face au 3 place de la Nation - 75112,(NATION <-> PORTE DAUPHINE) - Retour
Nation,2339,6,Terre-plein face au 3 place de la Nation - 75112,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Pont de Levallois-Bécon,2341,3,Rue Baudin - 92044,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Pont de Neuilly,2342,1,209 avenue Charles de Gaulle - 92051,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Pont de Sèvres,2343,9,quai Alphonse Le Gallo - 92012,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Pont Marie (Cité des Arts),2344,7,quai de l'Hôtel de Ville - 75104,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Pont Neuf,2345,7,quai du Louvre - 75101,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Porte d'Auteuil,2346,10,Route des Lacs - 75116,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Porte d'Italie,2347,7,Boulevard Masséna - 75113,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Maubert-Mutualité,2350,10,Panthéon - 75105,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Ménilmontant,2351,2,Ménilmontant (139/148 boulevard de) - 75111,(NATION <-> PORTE DAUPHINE) - Retour
Michel-Ange-Auteuil,2353,9,55 rue d' Auteuil - 75116,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Michel-Ange-Auteuil,2354,10,55 rue d' Auteuil - 75116,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Michel-Ange-Molitor,2355,9,34 rue Molitor - 75116,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Miromesnil,2358,9,29 rue de la Boétie - 75108,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Miromesnil,2359,13,29 rue de la Boétie - 75108,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Monceau,2361,2,1 Place de la République Dominicaine - 75108,(NATION <-> PORTE DAUPHINE) - Retour
Montparnasse-Bienvenue,2363,4,Raoul Dautry (place SNCF Montparnasse) - 75114,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Montparnasse-Bienvenue,2364,6,Raoul Dautry (place SNCF Montparnasse) - 75114,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Montparnasse-Bienvenue,2365,12,Raoul Dautry (place SNCF Montparnasse) - 75114,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Montparnasse-Bienvenue,2366,13,Raoul Dautry (place SNCF Montparnasse) - 75114,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Mouton-Duvernet,2367,4,42 avenue du Général Leclerc - 75114,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Nation,2371,1,Terre-plein face au 3 place de la Nation - 75112,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Plaisance,2372,13,Rue Raymond Losserand - 75114,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Poissonnière,2373,7,Terre-plein face au 96/98 rue La Fayette - 75110,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Réaumur-Sébastopol,2374,4,Square Emile Chantemps - 75102,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Réaumur-Sébastopol,2375,3,Square Emile Chantemps - 75102,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
République,2376,3,Av de la République - 75111,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
République,2377,5,Av de la République - 75111,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Ourcq,2382,5,161 avenue Jean Jaurès - 75119,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Palais-Royal (Musée du Louvre),2383,1,Terre-plein face au 93 rue de Rivoli - 75101,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Palais-Royal (Musée du Louvre),2384,7,Terre-plein face au 93 rue de Rivoli - 75101,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Parmentier,2389,3,48 avenue de la République - 75111,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Passy,2390,6,pl. du Costa Rica - 75116,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Pasteur,2391,6,183 rue de Vaugirard - 75115,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Pasteur,2392,12,183 rue de Vaugirard - 75115,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Pelleport,2393,3B,Paul Signac (place en face du 125 avenue Gambetta) - 75120,(PORTE DES LILAS <-> GAMBETTA) - Retour
Père-Lachaise,2394,2,Avenue de la République - 75111,(NATION <-> PORTE DAUPHINE) - Retour
Père-Lachaise,2395,3,Avenue de la République - 75111,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Pereire,2396,3,Square Albert Besnard - 75117,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Pernety,2397,13,Rue Niepce - 75114,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Philippe Auguste,2398,2,212 boulevard de Charonne - 75111,(NATION <-> PORTE DAUPHINE) - Retour
Picpus,2399,6,46 avenue de Saint-Mandé - 75112,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Pierre et Marie Curie,2400,7,117-119 avenue Maurice Thorez - 94041,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Pigalle,2401,2,26 boulevard de Clichy - 75118,(NATION <-> PORTE DAUPHINE) - Retour
Pigalle,2402,12,26 boulevard de Clichy - 75118,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Place d'Italie,2403,5,Place d' Italie - 75113,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Place d'Italie,2404,6,Place d' Italie - 75113,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Place de Clichy,2405,2,Terre-plein face au 7 place de Clichy - 75109,(NATION <-> PORTE DAUPHINE) - Retour
Place de Clichy,2406,13,Terre-plein face au 7 place de Clichy - 75109,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Place des Fêtes,2408,11,Rue de Crimée - 75119,(MAIRIE DES LILAS <-> CHATELET) - Retour
Raspail,2409,6,Boulevard Edgard Quinet - 75114,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Saint-Sulpice,2411,4,Rue de Rennes - 75106,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Porte d'Ivry,2412,7,Avenue d'Ivry - 75113,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Porte d'Orléans (Général Leclerc),2413,4,Rue de la Légion Etrangère - 75114,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Porte Dauphine (Maréchal de Lattre de Tassigny),2414,2,Boulevard Amiral Bruix - 75116,(NATION <-> PORTE DAUPHINE) - Retour
Porte de Bagnolet,2415,3,Rue de la Py - 75120,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Porte de Champerret,2416,3,Place Stuart-Merrill - 75117,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Porte de Choisy,2418,7,130 boulevard Masséna - 75113,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Porte de Clichy,2419,13,2 avenue de la Porte de Clichy - 75117,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Porte de Clignancourt,2420,4,Rue Belliard - 75118,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Porte de la Chapelle,2421,12,Rue Raymond Queneau - 75118,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Porte de la Villette,2422,7,Cité des Sciences - La Géode - Le Zénith - 75119,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Porte de Montreuil,2423,9,Rue d'Avron - 75120,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Porte de Pantin,2424,5,Avenue Jean Jaurès - 75119,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Porte de Saint-Cloud,2425,9,Place de la Porte de Saint-Cloud - 75116,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Porte de Saint-Ouen,2426,13,Rue Liebniz - 75118,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Porte de Vanves,2427,13,9 boulevard Brune - 75114,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Porte de Versailles,2428,12,Palais des Sports - 75115,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Porte de Vincennes,2429,1,99 Cours de Vincennes - 75120,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Porte des Lilas,2430,3B,Rue de Belleville - 75120,(PORTE DES LILAS <-> GAMBETTA) - Retour
