Villiers,1629,2,Parc de Monceau - 75117,(NATION <-> PORTE DAUPHINE) - Aller
Porte des Lilas,2431,11,Rue de Belleville - 75120,(MAIRIE DES LILAS <-> CHATELET) - Retour
Porte Maillot,2433,1,Palais des Congrès - 75117,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Pré-Saint-Gervais,2434,7B,52 boulevard Serrurier - 75119,(PRE-SAINT-GERVAIS <-> LOUIS BLANC) - Retour
Pyramides,2435,7,Rue de l'Echelle - 75101,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Pyrénées,2436,11,401 rue des Pyrénées - 75120,(MAIRIE DES LILAS <-> CHATELET) - Retour
Quai de la Rapée,2437,5,Quai de la Rapée - 75112,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Quatre Septembre,2438,3,20 rue du Quatre Septembre - 75102,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Rambuteau,2439,11,Centre Georges Pompidou - 75104,(MAIRIE DES LILAS <-> CHATELET) - Retour
Ranelagh,2440,9,48 avenue Mozart - 75116,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Saint-Philippe du Roule,2441,9,69 avenue Franklin D. Roosevelt - 75108,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Saint-Placide,2442,4,Rue de Rennes - 75106,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Reuilly-Diderot,2443,1,Boulevard Diderot - 75112,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Richard-Lenoir,2445,5,Boulevard Richar Lenoir - 75111,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Richelieu-Drouot,2447,9,Rue Marivaux - 75109,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Riquet,2448,7,Avenue de Flandre - 75119,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Robespierre,2449,9,185 rue de Paris - 93048,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Rome,2452,2,60 boulevard des Batignolles - 75117,(NATION <-> PORTE DAUPHINE) - Retour
Rue de la Pompe (Avenue Georges Mandel),2453,9,56 avenue Georges Mandel - 75116,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Rue des Boulets,2454,9,232 boulevard Voltaire - 75111,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Rue du Bac,2455,12,Terre-plein face au 2 boulevard Raspail - 75107,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Grands Boulevards,2457,9,Musée Grévin - 75109,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Saint-Ambroise,2459,9,86 boulevard Voltaire - 75111,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Saint-Augustin,2460,9,Église Saint-Augustin - 75108,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Basilique de Saint-Denis,2461,13,Place du Cacquet - 93066,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Saint-Denis - Porte de Paris,2462,13,Stade de France - 93066,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Saint-Fargeau,2463,3B,112 avenue Gambetta - 75120,(PORTE DES LILAS <-> GAMBETTA) - Retour
Saint-François-Xavier,2464,13,Avenue de Villars - 75107,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Saint-Georges,2465,12,Place Saint-Georges - 75109,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Saint-Germain des Prés,2466,4,Ecole des Beaux Arts - 75106,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Saint-Lazare,2467,3,Rue de l' Arcade - 75108,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Saint-Lazare,2468,12,Rue de l' Arcade - 75108,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Saint-Lazare,2469,13,Rue de l' Arcade - 75108,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Saint-Mandé,2470,1,180 avenue Galliéni - 94067,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Rue Saint-Maur,2471,3,Avenue de la République - 75111,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Saint-Michel,2472,4,Place Saint-Michel - 75105,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Sèvres-Lecourbe,2475,6,Terre-plein face au 94 boulevard Garibaldi - 75115,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Sèvres-Babylone,2476,10,Square Boucicaut - 75107,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Sèvres-Babylone,2477,12,Square Boucicaut - 75107,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Simplon,2478,4,38 boulevard Ornano - 75118,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Solférino,2479,12,Rue de Solférino - 75107,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Stalingrad,2484,2,Bassin de la Villette - 75119,(NATION <-> PORTE DAUPHINE) - Retour
Stalingrad,2485,5,Bassin de la Villette - 75119,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Stalingrad,2486,7,Bassin de la Villette - 75119,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Strasbourg-Saint-Denis,2487,4,Porte Saint-Martin - 75102,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Strasbourg-Saint-Denis,2488,9,Porte Saint-Martin - 75102,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Sully-Morland,2491,7,Préfecture de Paris - 75104,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Télégraphe,2492,11,Rue de Belleville - 75120,(MAIRIE DES LILAS <-> CHATELET) - Retour
Temple,2493,3,Rue du Temple - 75103,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Ternes,2494,2,Salle Pleyel - 75117,(NATION <-> PORTE DAUPHINE) - Retour
Tolbiac,2495,7,Avenue d'Italie - 75113,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Trinité-d'Estienne d'Orves,2496,12,50 rue de Chateaudun - 75109,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Trocadéro,2497,6,Place du Trocédéro - 75116,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Tuileries,2498,1,210 rue de Rivoli - 75101,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Vaneau,2500,10,97 rue de Sèvres - 75107,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Vaugirard (Adolphe Chérioux),2501,12,Square de Vergenne - 75115,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Vavin,2502,4,108 boulevard du Montparnasse - 75106,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Victor Hugo,2504,2,4 place Victor Hugo - 75116,(NATION <-> PORTE DAUPHINE) - Retour
Villejuif-Louis Aragon,2505,7,Boulevard Maxime Gorky - 94076,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Villejuif-Paul Vaillant Couturier (Hôpital Paul Brousse),2506,7,Boulevard Maxime Gorky - 94076,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Villiers,2509,2,Parc de Monceau - 75117,(NATION <-> PORTE DAUPHINE) - Retour
Villiers,2510,3,Parc de Monceau - 75117,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Volontaires,2512,12,25 rue des Volontaires - 75115,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Voltaire (Léon Blum),2513,9,Boulevard Voltaire - 75111,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Wagram,2514,3,Place Monseigneur Loutil - 75117,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Trocadéro,2517,9,Place du Trocédéro - 75116,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Varenne,2518,13,13 boulevard des Invalides - 75107,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Villejuif-Léo Lagrange,2519,7,Rue du Dauphin - 94076,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Saint-Jacques,2520,6,Terre-plein face au 46 boulevard Saint-Jacques - 75114,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Saint-Marcel,2521,5,La Pitié-Salpêtrière - 75113,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Saint-Paul (Le Marais),2522,1,Rivoli (terre plein face au 10 rue de) - 75104,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Quai de la Gare,2524,6,Quai de la Gare - 75113,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Raspail,2525,4,Boulevard Edgard Quinet - 75114,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Rennes,2526,12,Terre-plein face au 78 boulevard Raspail - 75106,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
République,2527,9,Av de la République - 75111,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Place d'Italie,2528,7,Place d' Italie - 75113,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Place Monge (Jardin des Plantes),2529,7,Arènes de Lutèce - 75105,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Nation,2531,9,Terre-plein face au 3 place de la Nation - 75112,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Odéon,2533,10,Carrefour de l' Odéon - 75106,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Marcadet-Poissonniers,2535,4,88 boulevard Barbès - 75118,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
La Fourche,2536,13,Avenue de Clichy - 75117,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
La Motte-Picquet-Grenelle,2537,6,Face au 130-113 boulevard de Grenelle - 75115,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Gambetta,2539,3B,Père-Lachaise - 75120,(PORTE DES LILAS <-> GAMBETTA) - Retour
Ségur,2541,10,UNESCO - Miollis - 75115,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour
Sentier,2542,3,97 rue Réaumur - 75102,(GALLIENI <-> PONT DE LEVALLOIS - BECON) - Retour
Dugommier,2543,6,3 boulevard de Reuilly - 75112,(NATION <-> CHARLES DE GAULLE - ETOILE) - Retour
Champs-Elysées-Clémenceau,2544,1,Clémenceau (place) - 75108,(CHATEAU DE VINCENNES <-> LA DEFENSE) - Retour
Château Landon,2546,7,188 rue du Faubourg Saint-Martin - 75110,(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour
Barbès-Rochechouart,2547,2,Boulevard de la Chapelle - 75109,(NATION <-> PORTE DAUPHINE) - Retour
Belleville,2548,2,Terre-plein face au 1 boulevard de la Villette - 75119,(NATION <-> PORTE DAUPHINE) - Retour
Billancourt,2549,9,88 bis avenue du Général Leclerc - 92012,(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour
Bobigny-Pablo-Picasso,2550,5,Préfecture Trésorerie - 93008,(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour
Porte d'Auteuil,8433,10,Route des Lacs - 75116,(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller
Saint-Denis-Université,140078,13,Gare Routière - 93066,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller
Saint-Denis-Université,140079,13,Gare Routière - 93066,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
République,967988,11,Av de la République - 75111,(MAIRIE DES LILAS <-> CHATELET) - Aller
République,967989,11,Av de la République - 75111,(MAIRIE DES LILAS <-> CHATELET) - Retour
Olympiades,1166824,14,Rue de Tolbiac - 75113,(SAINT-LAZARE <-> OLYMPIADES) - Aller
Olympiades,1166825,14,Rue de Tolbiac - 75113,(SAINT-LAZARE <-> OLYMPIADES) - Retour
Bibliothèque-François Mitterrand,1166826,14,Face au 62 rue du Chevaleret - 75113,(SAINT-LAZARE <-> OLYMPIADES) - Aller
Bibliothèque-François Mitterrand,1166827,14,Face au 62 rue du Chevaleret - 75113,(SAINT-LAZARE <-> OLYMPIADES) - Retour
Cour Saint-Emilion,1166828,14,Rue François Truffaut - 75112,(SAINT-LAZARE <-> OLYMPIADES) - Aller
Cour Saint-Emilion,1166829,14,Rue François Truffaut - 75112,(SAINT-LAZARE <-> OLYMPIADES) - Retour
Bercy,1166830,14,Rue de Bercy - 75112,(SAINT-LAZARE <-> OLYMPIADES) - Aller
Bercy,1166831,14,Rue de Bercy - 75112,(SAINT-LAZARE <-> OLYMPIADES) - Retour
Gare de Lyon,1166832,14,Rue de Bercy - 75112,(SAINT-LAZARE <-> OLYMPIADES) - Aller
Gare de Lyon,1166833,14,Rue de Bercy - 75112,(SAINT-LAZARE <-> OLYMPIADES) - Retour
Châtelet,1166834,14,Théâtre du Châtelet - 75101,(SAINT-LAZARE <-> OLYMPIADES) - Aller
Châtelet,1166835,14,Théâtre du Châtelet - 75101,(SAINT-LAZARE <-> OLYMPIADES) - Retour
Madeleine,1166838,14,Rue De Sèze - 75108,(SAINT-LAZARE <-> OLYMPIADES) - Aller
Madeleine,1166839,14,Rue De Sèze - 75108,(SAINT-LAZARE <-> OLYMPIADES) - Retour
Saint-Lazare,1166840,14,Rue de l' Arcade - 75108,(SAINT-LAZARE <-> OLYMPIADES) - Aller
Saint-Lazare,1166841,14,Rue de l' Arcade - 75108,(SAINT-LAZARE <-> OLYMPIADES) - Retour
Les Agnettes,1662795,13,Angle rue des Bas et Rue Louis Calmel - 92004,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller
Les Agnettes,1662796,13,Angle rue des Bas et Rue Louis Calmel - 92004,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Asnières-Gennevilliers Les Courtilles,1662797,13,Angle Boulevard Pierre de Coubertin / Avenue Lucien Lanternier - 92004,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller
Asnières-Gennevilliers Les Courtilles,1662798,13,Angle Boulevard Pierre de Coubertin / Avenue Lucien Lanternier - 92004,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Carrefour-Pleyel,1692060,13,Centre Paris - Pleyel - 93066,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller
Carrefour-Pleyel,1692061,13,Centre Paris - Pleyel - 93066,(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Retour
Balard,3343334,8,Rue Louis Armand - 75115,(BALARD <-> POINTE DU LAC) - Aller
Balard,3343335,8,Rue Louis Armand - 75115,(BALARD <-> POINTE DU LAC) - Retour
Lourmel,3343336,8,Avenue Felix Faure - 75115,(BALARD <-> POINTE DU LAC) - Aller
Lourmel,3343337,8,Avenue Felix Faure - 75115,(BALARD <-> POINTE DU LAC) - Retour
Boucicaut,3343338,8,Rue Félix Faure - 75115,(BALARD <-> POINTE DU LAC) - Aller
Boucicaut,3343339,8,Rue Félix Faure - 75115,(BALARD <-> POINTE DU LAC) - Retour
Félix Faure,3343746,8,Place Félix Faure - 75115,(BALARD <-> POINTE DU LAC) - Aller
Félix Faure,3343752,8,Place Félix Faure - 75115,(BALARD <-> POINTE DU LAC) - Retour
Commerce,3343753,8,21 place du Commerce - 75115,(BALARD <-> POINTE DU LAC) - Aller
Commerce,3343754,8,21 place du Commerce - 75115,(BALARD <-> POINTE DU LAC) - Retour
La Motte-Picquet-Grenelle,3343755,8,Face au 130-113 boulevard de Grenelle - 75115,(BALARD <-> POINTE DU LAC) - Aller
La Motte-Picquet-Grenelle,3343756,8,Face au 130-113 boulevard de Grenelle - 75115,(BALARD <-> POINTE DU LAC) - Retour
Ecole Militaire,3343757,8,Avenue Duquesne - 75107,(BALARD <-> POINTE DU LAC) - Aller
Ecole Militaire,3343758,8,Avenue Duquesne - 75107,(BALARD <-> POINTE DU LAC) - Retour
La Tour-Maubourg,3343759,8,Les Invalides Tombeau de l'Empereur - Musée de l'Armée - 75107,(BALARD <-> POINTE DU LAC) - Aller
La Tour-Maubourg,3343760,8,Les Invalides Tombeau de l'Empereur - Musée de l'Armée - 75107,(BALARD <-> POINTE DU LAC) - Retour
Invalides,3343761,8,Rue de l' Université - 75107,(BALARD <-> POINTE DU LAC) - Aller
Invalides,3343762,8,Rue de l' Université - 75107,(BALARD <-> POINTE DU LAC) - Retour
Concorde,3343763,8,Place de la Concorde - 75108,(BALARD <-> POINTE DU LAC) - Aller
Concorde,3343764,8,Place de la Concorde - 75108,(BALARD <-> POINTE DU LAC) - Retour
Madeleine,3343765,8,Rue De Sèze - 75108,(BALARD <-> POINTE DU LAC) - Aller
Madeleine,3343766,8,Rue De Sèze - 75108,(BALARD <-> POINTE DU LAC) - Retour
Opéra,3343767,8,Théâtre National de l'Opéra - 75109,(BALARD <-> POINTE DU LAC) - Aller
Opéra,3343768,8,Théâtre National de l'Opéra - 75109,(BALARD <-> POINTE DU LAC) - Retour
Richelieu-Drouot,3343769,8,Rue Marivaux - 75109,(BALARD <-> POINTE DU LAC) - Aller
Richelieu-Drouot,3343770,8,Rue Marivaux - 75109,(BALARD <-> POINTE DU LAC) - Retour
Grands Boulevards,3343771,8,Musée Grévin - 75109,(BALARD <-> POINTE DU LAC) - Aller
Grands Boulevards,3343772,8,Musée Grévin - 75109,(BALARD <-> POINTE DU LAC) - Retour
Bonne Nouvelle,3343773,8,Boulevard de Bonne Nouvelle - 75109,(BALARD <-> POINTE DU LAC) - Aller
Bonne Nouvelle,3343774,8,Boulevard de Bonne Nouvelle - 75109,(BALARD <-> POINTE DU LAC) - Retour
Strasbourg-Saint-Denis,3343775,8,Porte Saint-Martin - 75102,(BALARD <-> POINTE DU LAC) - Aller
Strasbourg-Saint-Denis,3343776,8,Porte Saint-Martin - 75102,(BALARD <-> POINTE DU LAC) - Retour
République,3343777,8,Av de la République - 75111,(BALARD <-> POINTE DU LAC) - Aller
République,3343778,8,Av de la République - 75111,(BALARD <-> POINTE DU LAC) - Retour
Filles du Calvaire,3343779,8,Musée Picasso - 75103,(BALARD <-> POINTE DU LAC) - Aller
Filles du Calvaire,3343780,8,Musée Picasso - 75103,(BALARD <-> POINTE DU LAC) - Retour
Saint-Sébastien-Froissart,3343781,8,Rue Froissart - 75103,(BALARD <-> POINTE DU LAC) - Aller
Saint-Sébastien-Froissart,3343782,8,Rue Froissart - 75103,(BALARD <-> POINTE DU LAC) - Retour
Chemin Vert,3343783,8,Place des Vosges - 75103,(BALARD <-> POINTE DU LAC) - Aller
Chemin Vert,3343784,8,Place des Vosges - 75103,(BALARD <-> POINTE DU LAC) - Retour
Bastille,3343785,8,Rue de la Roquette - 75104,(BALARD <-> POINTE DU LAC) - Aller
Bastille,3343786,8,Rue de la Roquette - 75104,(BALARD <-> POINTE DU LAC) - Retour
Ledru-Rollin,3343787,8,Rue Traversière - 75112,(BALARD <-> POINTE DU LAC) - Aller
Ledru-Rollin,3343788,8,Rue Traversière - 75112,(BALARD <-> POINTE DU LAC) - Retour
Faidherbe-Chaligny,3343789,8,Hôpital St-Antoine - 75111,(BALARD <-> POINTE DU LAC) - Aller
Faidherbe-Chaligny,3343790,8,Hôpital St-Antoine - 75111,(BALARD <-> POINTE DU LAC) - Retour
Reuilly-Diderot,3343791,8,Boulevard Diderot - 75112,(BALARD <-> POINTE DU LAC) - Aller
Reuilly-Diderot,3343792,8,Boulevard Diderot - 75112,(BALARD <-> POINTE DU LAC) - Retour
Montgallet,3343793,8,68 rue de Reuilly - 75112,(BALARD <-> POINTE DU LAC) - Aller
Montgallet,3343794,8,68 rue de Reuilly - 75112,(BALARD <-> POINTE DU LAC) - Retour
Daumesnil (Félix Eboué),3343795,8,Place Félix Eboué - 75112,(BALARD <-> POINTE DU LAC) - Aller
Daumesnil (Félix Eboué),3343796,8,Place Félix Eboué - 75112,(BALARD <-> POINTE DU LAC) - Retour
Michel Bizot,3343797,8,Avenue Daumesnil - 75112,(BALARD <-> POINTE DU LAC) - Aller
Michel Bizot,3343798,8,Avenue Daumesnil - 75112,(BALARD <-> POINTE DU LAC) - Retour
Porte Dorée,3343799,8,Place Edouard Renard - 75112,(BALARD <-> POINTE DU LAC) - Aller
Porte Dorée,3343800,8,Place Edouard Renard - 75112,(BALARD <-> POINTE DU LAC) - Retour
Porte de Charenton,3343801,8,68 Boulevard Poniatowsky - 75112,(BALARD <-> POINTE DU LAC) - Aller
Porte de Charenton,3343802,8,68 Boulevard Poniatowsky - 75112,(BALARD <-> POINTE DU LAC) - Retour
Liberté,3343803,8,Rue de Paris - 94018,(BALARD <-> POINTE DU LAC) - Aller
Liberté,3343804,8,Rue de Paris - 94018,(BALARD <-> POINTE DU LAC) - Retour
Charenton-Ecoles,3343805,8,Rue de Paris - 94018,(BALARD <-> POINTE DU LAC) - Aller
Charenton-Ecoles,3343806,8,Rue de Paris - 94018,(BALARD <-> POINTE DU LAC) - Retour
Ecole Vétérinaire de Maisons-Alfort,3343807,8,Musée Fragonard - 94046,(BALARD <-> POINTE DU LAC) - Aller
Ecole Vétérinaire de Maisons-Alfort,3343808,8,Musée Fragonard - 94046,(BALARD <-> POINTE DU LAC) - Retour
Maisons-Alfort-Stade,3343809,8,26-28 avenue du Général Leclerc - 94046,(BALARD <-> POINTE DU LAC) - Aller
Maisons-Alfort-Stade,3343810,8,26-28 avenue du Général Leclerc - 94046,(BALARD <-> POINTE DU LAC) - Retour
Maisons-Alfort-Les Juilliottes,3343811,8,Avenue du Général Leclerc - 94046,(BALARD <-> POINTE DU LAC) - Aller
Maisons-Alfort-Les Juilliottes,3343812,8,Avenue du Général Leclerc - 94046,(BALARD <-> POINTE DU LAC) - Retour
Créteil-L'Echat (Hôpital Henri Mondor),3343813,8,Voie Félix Eboué - 94028,(BALARD <-> POINTE DU LAC) - Aller
Créteil-L'Echat (Hôpital Henri Mondor),3343814,8,Voie Félix Eboué - 94028,(BALARD <-> POINTE DU LAC) - Retour
Créteil-Université,3343815,8,Rue Ferdinand de Lesseps - 94028,(BALARD <-> POINTE DU LAC) - Aller
Créteil-Université,3343816,8,Rue Ferdinand de Lesseps - 94028,(BALARD <-> POINTE DU LAC) - Retour
Créteil-Préfecture (Hôtel de Ville),3343817,8,Le Mont-Mesly - 94028,(BALARD <-> POINTE DU LAC) - Aller
Créteil-Préfecture (Hôtel de Ville),3343818,8,Le Mont-Mesly - 94028,(BALARD <-> POINTE DU LAC) - Retour
Pointe du Lac,3343819,8,avenue François Mitterrand - 94028,(BALARD <-> POINTE DU LAC) - Aller
Pointe du Lac,3343825,8,avenue François Mitterrand - 94028,(BALARD <-> POINTE DU LAC) - Retour
Front Populaire,3901291,12,Place du Front Populaire - 93001,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller
Front Populaire,3901292,12,Place du Front Populaire - 93001,(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour
Mairie de Montrouge,4028973,4,Rue Louis Rolland - 92049,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Aller
Mairie de Montrouge,4028974,4,Rue Louis Rolland - 92049,(PORTE DE CLIGNANCOURT <-> MAIRIE DE MONTROUGE) - Retour
Pyramides,6129304,14,Rue de l'Echelle - 75101,(SAINT-LAZARE <-> OLYMPIADES) - Aller
Pyramides,6129305,14,Rue de l'Echelle - 75101,(SAINT-LAZARE <-> OLYMPIADES) - Retour
